userPrincipalName,displayName,surname,mail,givenName,id,userType,jobTitle,department,accountEnabled,usageLocation,streetAddress,state,country,officeLocation,city,postalCode,telephoneNumber,mobilePhone,alternateEmailAddress,ageGroup,consentProvidedForMinor,legalAgeGroupClassification,companyName,creationType,directorySynced,invitationState,lastSignInDate,identityIssuer
Hisfireeness@msredteam.onmicrosoft.com,Mendez  Jade,Mendez,,Jade,56a52edc-4144-49aa-b603-305159079bd7,Member,Parking enforcement worker,,True,,1236 Washburn Street,,,,Baton Rouge,,225-378-7818,,,,,,,,True,,,msredteam.onmicrosoft.com
Fordoon@msredteam.onmicrosoft.com,Mendez  Tracy,Mendez,,Tracy,dbee874e-ebc2-4f21-b3cb-f7b66fb4163e,Member,"Textile, apparel, and furnishings occupation",,True,,2576 Center Avenue,,,,Fresno,,559-457-9007,,,,,,,,True,,,msredteam.onmicrosoft.com
Ingaing@msredteam.onmicrosoft.com,Mendoza  Gregory,Mendoza,,Gregory,c4d8b88c-0dd8-4724-b655-dde38334847b,Member,Segmental paver,,True,,408 Fieldcrest Road,,,,New York,,631-860-9795,,,,,,,,True,,,msredteam.onmicrosoft.com
Spallown1957@msredteam.onmicrosoft.com,Merced  Mary,Merced,,Mary,42b8ca40-6a63-4c54-9db8-d251ba89f9bc,Member,Urban planner,,True,,242 Creekside Lane,,,,Lompoc,,805-737-2935,,,,,,,,True,,,msredteam.onmicrosoft.com
Beffers@msredteam.onmicrosoft.com,Miller  Chris,Miller,,Chris,4d6530cb-6481-4773-b9ca-9be9b2e77125,Member,Communications equipment operator,,True,,245 Smithfield Avenue,,,,Lubbock,,806-744-9344,,,,,,,,True,,,msredteam.onmicrosoft.com
Expeck1944@msredteam.onmicrosoft.com,Miller  Maureen,Miller,,Maureen,008de45c-0f8a-417a-9346-46f575db3f53,Member,Photographic retoucher,,True,,3508 Ruckman Road,,,,Oklahoma City,,405-824-2465,,,,,,,,True,,,msredteam.onmicrosoft.com
Giagrobtly@msredteam.onmicrosoft.com,Mills  Kevin,Mills,,Kevin,52982161-0d3d-48f9-9632-ee32ae81da7c,Member,Legal assistant,,True,,2407 Trainer Avenue,,,,Aledo,,309-574-3168,,,,,,,,True,,,msredteam.onmicrosoft.com
Lontageman@msredteam.onmicrosoft.com,Minjares  Kimberley,Minjares,,Kimberley,27991d20-834c-4f39-9726-54ec1810518c,Member,Documentation specialist,,True,,3875 Mercer Street,,,,Lewis,,715-653-5982,,,,,,,,True,,,msredteam.onmicrosoft.com
Parturne@msredteam.onmicrosoft.com,Misner  James,Misner,,James,1e2c453c-92ae-4fcf-a12c-8fe674e5c64d,Member,Cook,,True,,4005 B Street,,,,Hastings,,651-438-2790,,,,,,,,True,,,msredteam.onmicrosoft.com
Amirs1983@msredteam.onmicrosoft.com,Mitchell  Ronald,Mitchell,,Ronald,fdfa64db-e56c-4c86-ab40-d1d4b14ce135,Member,Chauffeur,,True,,1897 Matthews Street,,,,Sterling,,815-631-6139,,,,,,,,True,,,msredteam.onmicrosoft.com
Welved62@msredteam.onmicrosoft.com,Montgomery  George,Montgomery,,George,f0a519ec-a02d-4b8e-8b3a-a516d7d03980,Member,Keypunch technician,,True,,933 Washington Avenue,,,,Jackson,,601-942-4375,,,,,,,,True,,,msredteam.onmicrosoft.com
Hisgrat@msredteam.onmicrosoft.com,Montgomery  Roger,Montgomery,,Roger,2481c915-e2a5-4d33-9022-2a459318d371,Member,Dairy farmer,,True,,3395 Travis Street,,,,Jupiter,,772-828-7968,,,,,,,,True,,,msredteam.onmicrosoft.com
Retraid@msredteam.onmicrosoft.com,Morgan  Gloria,Morgan,,Gloria,2c59f5f7-43cc-4837-910e-a226acc22193,Member,Strength trainer,,True,,875 Payne Street,,,,Rosenberg,,281-238-5589,,,,,,,,True,,,msredteam.onmicrosoft.com
Elvinew@msredteam.onmicrosoft.com,Moronta  Melvin,Moronta,,Melvin,506fd8da-969f-4cbe-b747-469c7d99164a,Member,Flight engineer,,True,,4017 Glen Street,,,,Bowling Green,,270-303-8492,,,,,,,,True,,,msredteam.onmicrosoft.com
Ablemody1943@msredteam.onmicrosoft.com,Morris  Jaime,Morris,,Jaime,88945b3b-2737-4239-8d34-da407b50d434,Member,Lease buyer,,True,,2834 Mudlick Road,,,,Spokane,,509-462-4268,,,,,,,,True,,,msredteam.onmicrosoft.com
Inginy@msredteam.onmicrosoft.com,Mosby  Anne,Mosby,,Anne,eb81b2e2-e6ec-45e4-8303-bd2893001b23,Member,Assignment editor,,True,,2422 Five Points,,,,Baltimore,,443-236-2325,,,,,,,,True,,,msredteam.onmicrosoft.com
Unifect@msredteam.onmicrosoft.com,Munguia  Brian,Munguia,,Brian,37d3ca82-394b-4225-aab6-7665c2f9f7d6,Member,Cost engineer,,True,,3900 Driftwood Road,,,,San Jose,,408-374-5238,,,,,,,,True,,,msredteam.onmicrosoft.com
Inarence1943@msredteam.onmicrosoft.com,Myers  Rosemary,Myers,,Rosemary,9d6a8845-66f3-4611-b046-592ef7cd9d98,Member,Compliance officer,,True,,275 Clay Lick Road,,,,Centennial,,720-536-4961,,,,,,,,True,,,msredteam.onmicrosoft.com
Wour1949@msredteam.onmicrosoft.com,Nakano  Barbara,Nakano,,Barbara,e6762f04-3c0a-45a6-8ec3-8e146b8033ab,Member,Property disposal specialist,,True,,1064 Willow Oaks Lane,,,,Leesville,,337-383-9433,,,,,,,,True,,,msredteam.onmicrosoft.com
Ementer@msredteam.onmicrosoft.com,Nation  Donnie,Nation,,Donnie,0ec3376e-4bf0-4648-88cf-d8f3bfe944d5,Member,News analyst,,True,,504 Tibbs Avenue,,,,Gallatin Gateway,,406-763-2893,,,,,,,,True,,,msredteam.onmicrosoft.com
Evess1986@msredteam.onmicrosoft.com,Nebel  Helen,Nebel,,Helen,071189f9-48dc-493d-a35c-fd4e6da9f2e8,Member,Judiciary translator,,True,,400 Lauren Drive,,,,Merrimac,,608-493-2235,,,,,,,,True,,,msredteam.onmicrosoft.com
Weralause@msredteam.onmicrosoft.com,Nesbitt  Andres,Nesbitt,,Andres,e5d9b299-b015-4125-af56-66f8b3a93b0c,Member,Emergency management specialist,,True,,2726 Green Hill Road,,,,Little Rock,,479-234-5835,,,,,,,,True,,,msredteam.onmicrosoft.com
Shostres@msredteam.onmicrosoft.com,Nguyen  Timothy,Nguyen,,Timothy,9870b2ca-e5b5-4a54-932e-8eda61e96856,Member,Typesetting machine tender,,True,,2757 Sharon Lane,,,,Williamsville,,573-998-4201,,,,,,,,True,,,msredteam.onmicrosoft.com
Expris@msredteam.onmicrosoft.com,Nichols  Milton,Nichols,,Milton,271be403-e761-4eee-8e2d-ef09490ea6d2,Member,Cryptanalyst,,True,,1355 Still Street,,,,Castalia,,419-684-3895,,,,,,,,True,,,msredteam.onmicrosoft.com
Havol1942@msredteam.onmicrosoft.com,Nixon  Victor,Nixon,,Victor,1122f5d0-82d0-4ee8-a3af-7e66fce0a457,Member,Geriatric nurse,,True,,2379 Holt Street,,,,Lake Worth,,561-389-2485,,,,,,,,True,,,msredteam.onmicrosoft.com
Foolve@msredteam.onmicrosoft.com,Norfleet  Demetrius,Norfleet,,Demetrius,302c5350-0ca0-4832-abac-0dd891a8bd52,Member,Publicity writer,,True,,1919 Nutters Barn Lane,,,,Clare,,515-546-3229,,,,,,,,True,,,msredteam.onmicrosoft.com
Fienjouricen@msredteam.onmicrosoft.com,Ocallaghan  Jean,Ocallaghan,,Jean,db112057-89d4-4380-ac19-f650c1b2d323,Member,Field sales supervisor,,True,,3745 Railroad Street,,,,Jacksonville Beach,,904-956-1792,,,,,,,,True,,,msredteam.onmicrosoft.com
Worgen@msredteam.onmicrosoft.com,Odegaard  Mina,Odegaard,,Mina,4c257cfc-e45a-451b-a75f-14dd4d7cd3c5,Member,Firefighter,,True,,487 Pyramid Valley Road,,,,West Branch,,319-643-8054,,,,,,,,True,,,msredteam.onmicrosoft.com
Sync_DC-02_5de6bb31d8d8@msredteam.onmicrosoft.com,On-Premises Directory Synchronization Service Account,,,,139389d6-a853-469b-ade7-95a353747849,Member,,,True,,,,,,,,,,,,,,,,True,,,msredteam.onmicrosoft.com
Toohnse@msredteam.onmicrosoft.com,Owen  Michelle,Owen,,Michelle,bf77f0fc-1ba5-406b-99e7-f53d44bfcbcf,Member,Short-order cook,,True,,1119 Libby Street,,,,Los Angeles,,310-240-4918,,,,,,,,True,,,msredteam.onmicrosoft.com
Notem1933@msredteam.onmicrosoft.com,Packard  Peter,Packard,,Peter,630ff64f-5d79-4446-b2ea-b32574a8dbc1,Member,Excavating and loading machine and dragline operator,,True,,4866 Providence Lane,,,,Arcadia,,626-898-6503,,,,,,,,True,,,msredteam.onmicrosoft.com
Naturawrove1985@msredteam.onmicrosoft.com,Pagel  Cecil,Pagel,,Cecil,e25e09af-ac67-44b6-9c20-a948401200d8,Member,Traffic technician,,True,,1610 Lake Floyd Circle,,,,Hagerstown,,301-999-5248,,,,,,,,True,,,msredteam.onmicrosoft.com
Himpless@msredteam.onmicrosoft.com,Pancoast  Mary,Pancoast,,Mary,6def6559-1e5c-4a19-8ad7-052d60a4388b,Member,Small engine mechanic,,True,,1030 Quilly Lane,,,,Columbus,,614-543-7893,,,,,,,,True,,,msredteam.onmicrosoft.com
Extuality@msredteam.onmicrosoft.com,Parker  Donna,Parker,,Donna,5afed39b-bf4f-49f2-965b-483bef262c14,Member,Promoter,,True,,3824 Lynn Ogden Lane,,,,Beaumont,,409-898-4483,,,,,,,,True,,,msredteam.onmicrosoft.com
Thadons@msredteam.onmicrosoft.com,Partee  Mary,Partee,,Mary,cab0cb37-e744-4f56-a5af-9cbba2ef8712,Member,Dentist,,True,,3061 Callison Lane,,,,Philadelphia,,302-570-4724,,,,,,,,True,,,msredteam.onmicrosoft.com
Thattles@msredteam.onmicrosoft.com,Payan  Merlin,Payan,,Merlin,c4a25e5e-f96b-405b-8af2-771db1e3315e,Member,Front-end mechanic,,True,,1115 Elk Rd Little,,,,Schenectady,,518-982-4592,,,,,,,,True,,,msredteam.onmicrosoft.com
Ephat1960@msredteam.onmicrosoft.com,Payne  Deborah,Payne,,Deborah,1ea66c15-a54a-4ec7-8b93-be4c2ba55822,Member,Extruding and forming machine operator,,True,,96 Tuna Street,,,,Flint,,810-785-3450,,,,,,,,True,,,msredteam.onmicrosoft.com
Abadvionand@msredteam.onmicrosoft.com,Payne  Terry,Payne,,Terry,345ee5bf-5e9c-4d0b-a4a9-46fee790fb0c,Member,Finisher,,True,,3765 White Oak Drive,,,,Rushville,,816-685-9691,,,,,,,,True,,,msredteam.onmicrosoft.com
Tining@msredteam.onmicrosoft.com,Perkins  Jennifer,Perkins,,Jennifer,af67a403-0a28-4cce-a224-23f0cdb4ac51,Member,Research chef,,True,,4287 Fort Street,,,,Seattle,,253-252-8019,,,,,,,,True,,,msredteam.onmicrosoft.com
Excery@msredteam.onmicrosoft.com,Petersen  Lilly,Petersen,,Lilly,8169da2e-863e-4390-a9a3-a0ff2e482a06,Member,Composer,,True,,1682 Penn Street,,,,Ellsinore,,573-322-6376,,,,,,,,True,,,msredteam.onmicrosoft.com
Upostily88@msredteam.onmicrosoft.com,Peterson  Natalia,Peterson,,Natalia,4e60b2e5-29d0-416b-bb67-0703e85bdd11,Member,Qualified members of the engine department,,True,,4781 Jail Drive,,,,Macomb,,309-955-3744,,,,,,,,True,,,msredteam.onmicrosoft.com
Forelut@msredteam.onmicrosoft.com,Phifer  Jerome,Phifer,,Jerome,ba77330a-51a8-4276-a040-265214c145bf,Member,CT technologist,,True,,2476 Werninger Street,,,,Houston,,832-637-7771,,,,,,,,True,,,msredteam.onmicrosoft.com
Oling1949@msredteam.onmicrosoft.com,Phillips  Dorothy,Phillips,,Dorothy,b2af2869-babb-4bf7-9fb5-c5953fa3efb8,Member,Dental laboratory technician,,True,,3079 Jerry Dove Drive,,,,Bluffton,,843-415-8619,,,,,,,,True,,,msredteam.onmicrosoft.com
Exagavied@msredteam.onmicrosoft.com,Pinzon  Elizabeth,Pinzon,,Elizabeth,cb097346-4d88-49e6-8c03-aa9f4ff7a040,Member,Fire dispatcher,,True,,4056 Candlelight Drive,,,,Houston,,281-416-7079,,,,,,,,True,,,msredteam.onmicrosoft.com
Teuttlying@msredteam.onmicrosoft.com,Pittman  Linda,Pittman,,Linda,1a9c421d-c94e-45a3-b310-002c4a5b2aa2,Member,Simultaneous interpreter,,True,,48 Pineview Drive,,,,Mankato,,507-844-7512,,,,,,,,True,,,msredteam.onmicrosoft.com
Exchilliked@msredteam.onmicrosoft.com,Pitts  Dan,Pitts,,Dan,a655bb33-95f3-4dc5-8577-59add67d1c4f,Member,Human resources representative,,True,,4798 Oakwood Circle,,,,Irvine,,949-297-7187,,,,,,,,True,,,msredteam.onmicrosoft.com
Haring62@msredteam.onmicrosoft.com,Pope  Janet,Pope,,Janet,e0ef06cb-4430-4b69-9e96-5237d7e89b8b,Member,Water and wastewater treatment plant and system operator,,True,,3401 Woodlawn Drive,,,,Milwaukee,,414-716-5980,,,,,,,,True,,,msredteam.onmicrosoft.com
Shonserema@msredteam.onmicrosoft.com,Potter  Elizabeth,Potter,,Elizabeth,d8571a40-d6c2-4677-bad2-d7ff6b9956b1,Member,Maxillofacial radiologist,,True,,3304 Oakway Lane,,,,Reseda,,818-343-9622,,,,,,,,True,,,msredteam.onmicrosoft.com
Commayfuland@msredteam.onmicrosoft.com,Powell  Kate,Powell,,Kate,504b2db6-4ccb-4483-a18e-e84d7509b019,Member,Keypunch operator,,True,,2423 Harper Street,,,,Auburn,,270-542-3899,,,,,,,,True,,,msredteam.onmicrosoft.com
Veng1963@msredteam.onmicrosoft.com,Ramsey  Kenneth,Ramsey,,Kenneth,36cdcd73-8ef3-4dea-b3b0-7be5b9f12b30,Member,Tree pruner,,True,,3203 Yorkie Lane,,,,Midway,,912-884-5569,,,,,,,,True,,,msredteam.onmicrosoft.com
Shance@msredteam.onmicrosoft.com,Ray  Andrea,Ray,,Andrea,1029d4f7-6dbc-4480-8614-7dd7fce2d8dc,Member,Managing editor,,True,,350 Deer Ridge Drive,,,,Mountain View,,973-628-6413,,,,,,,,True,,,msredteam.onmicrosoft.com
Therommover@msredteam.onmicrosoft.com,Raymond  Ryan,Raymond,,Ryan,4624bc68-1523-417e-baee-3ee92d1acb99,Member,Judiciary interpreter,,True,,2073 D Street,,,,Bloomfield Township,,586-506-8387,,,,,,,,True,,,msredteam.onmicrosoft.com
Stalood@msredteam.onmicrosoft.com,Reed  Sandra,Reed,,Sandra,730bc363-24c9-410d-afbb-10981b0f5079,Member,Lawyer,,True,,1644 Steele Street,,,,Wood Dale,,630-735-9433,,,,,,,,True,,,msredteam.onmicrosoft.com
Fors1932@msredteam.onmicrosoft.com,Regis  Kimberly,Regis,,Kimberly,721e8334-f80a-4004-af32-c3dc1adc7ce9,Member,Archaeologist,,True,,4640 Douglas Dairy Road,,,,Wytheville,,276-724-0014,,,,,,,,True,,,msredteam.onmicrosoft.com
Alubly@msredteam.onmicrosoft.com,Rendon  Daniel,Rendon,,Daniel,25b23426-0150-4304-b48f-ff07d1fb2c75,Member,Choke setter,,True,,3631 Pennsylvania Avenue,,,,New Brunswick,,732-384-5390,,,,,,,,True,,,msredteam.onmicrosoft.com
Fastore@msredteam.onmicrosoft.com,Rhoades  Violet,Rhoades,,Violet,6b382b9e-80ce-4b3d-bda7-7eedc7db5f1f,Member,"Textile winding, twisting, and drawing out machine operator",,True,,1331 Joanne Lane,,,,Boston,,978-513-8698,,,,,,,,True,,,msredteam.onmicrosoft.com
Oloplath1993@msredteam.onmicrosoft.com,Rhodes  Sylvia,Rhodes,,Sylvia,36ab4a97-d67b-4d7a-9c84-117ef9db08d1,Member,Cement mason,,True,,4932 Brannon Street,,,,Los Angeles,,213-339-2021,,,,,,,,True,,,msredteam.onmicrosoft.com
Noren1932@msredteam.onmicrosoft.com,Rich  Mark,Rich,,Mark,fe3360fc-f9a5-4ff1-833c-cf00e8bdae3e,Member,Air traffic controller,,True,,4647 Ford Street,,,,Santa Clara,,408-450-4887,,,,,,,,True,,,msredteam.onmicrosoft.com
Wayboodying@msredteam.onmicrosoft.com,Richardson  Omar,Richardson,,Omar,b5fabb5f-dc1f-4c88-8a35-3263a8fd63ed,Member,Labor trainer,,True,,4367 Elk City Road,,,,Indianapolis,,317-956-0735,,,,,,,,True,,,msredteam.onmicrosoft.com
Twessight@msredteam.onmicrosoft.com,Riggins  Edward,Riggins,,Edward,2e822e8b-27ef-476c-9da8-9e01668b05cb,Member,Benefits administrator,,True,,675 Bryan Avenue,,,,Minneapolis,,651-285-7186,,,,,,,,True,,,msredteam.onmicrosoft.com
Vaide1949@msredteam.onmicrosoft.com,Ritter  Tina,Ritter,,Tina,28298698-8cdf-4d20-9b37-ab6e243e4b28,Member,Server,,True,,2294 Moore Avenue,,,,Fort Worth,,817-763-7392,,,,,,,,True,,,msredteam.onmicrosoft.com
Beentherize@msredteam.onmicrosoft.com,Rivera  Beverly,Rivera,,Beverly,44492fb2-cb0d-4bb7-9bba-bcf7543761bd,Member,Heavy vehicle and mobile equipment service technician,,True,,3507 Holly Street,,,,Dawsonville,,706-265-1018,,,,,,,,True,,,msredteam.onmicrosoft.com
Tooffer@msredteam.onmicrosoft.com,Rivera  Leona,Rivera,,Leona,0d145169-2191-420d-a2f3-399d04e2f9c4,Member,Land agent,,True,,470 Watson Lane,,,,Asheville,,828-808-7396,,,,,,,,True,,,msredteam.onmicrosoft.com
Sonfeaughe54@msredteam.onmicrosoft.com,Robertson  Yvonne,Robertson,,Yvonne,18f558a5-9075-46cf-a66a-f1b03ed68303,Member,Forensic technician,,True,,4573 Sweetwood Drive,,,,Denver,,303-385-1828,,,,,,,,True,,,msredteam.onmicrosoft.com
Himmathrely@msredteam.onmicrosoft.com,Robinson  Mary,Robinson,,Mary,920a1f7c-d846-43a9-aa4f-4f3e0f0b5e87,Member,Rail-track laying and maintenance equipment operator,,True,,2386 Golden Street,,,,Miami,,305-608-9202,,,,,,,,True,,,msredteam.onmicrosoft.com
Orameffees@msredteam.onmicrosoft.com,Robison  Stephanie,Robison,,Stephanie,0f434408-4a6c-4aff-a18a-2fd7f923eae9,Member,Credit checker,,True,,2270 Baker Avenue,,,,Roanoke,,817-890-4031,,,,,,,,True,,,msredteam.onmicrosoft.com
Olown1991@msredteam.onmicrosoft.com,Rollins  Thomas,Rollins,,Thomas,2f253882-f112-4be0-9b69-262a1b9271c1,Member,Employment manager,,True,,2203 White Lane,,,,Macon,,478-789-8711,,,,,,,,True,,,msredteam.onmicrosoft.com
Cous1975@msredteam.onmicrosoft.com,Rossi  Christopher,Rossi,,Christopher,a0e7d226-1d7a-4a24-b743-be5369fa01cc,Member,Secondary school teacher,,True,,1842 Berkley Street,,,,Plymouth Meeting,,484-883-2018,,,,,,,,True,,,msredteam.onmicrosoft.com
rjames@msredteam.onmicrosoft.com,Roy  James,Roy,rjames@msredteam.onmicrosoft.com,James,3a5dddd7-e7e6-4055-9732-d9efd066d33b,Member,Microbiology technologist,,True,DO,1732 Pine Street,,,,Sewickley,,724-328-8531,,,,,,,,True,,,msredteam.onmicrosoft.com
Mous1966@msredteam.onmicrosoft.com,Roy  Leo,Roy,,Leo,4403253e-2a2e-4e8f-ae92-9222dcc648ff,Member,Food service manager,,True,,2909 Woodrow Way,,,,Houston,,936-308-1984,,,,,,,,True,,,msredteam.onmicrosoft.com
Histeland1942@msredteam.onmicrosoft.com,Rubenstein  Lisa,Rubenstein,,Lisa,145baccc-8593-47f0-8a9e-2dcbaa7070ed,Member,Operations analyst,,True,,3439 Frum Street,,,,Lavergne,,615-287-4006,,,,,,,,True,,,msredteam.onmicrosoft.com
Thisil@msredteam.onmicrosoft.com,Rush  Amanda,Rush,,Amanda,b21fd3a9-5905-4e42-a2cd-cc639b45b037,Member,Floor broker,,True,,2948 Apple Lane,,,,Peoria,,309-250-3849,,,,,,,,True,,,msredteam.onmicrosoft.com
Rundepress@msredteam.onmicrosoft.com,Santillanes  Elaine,Santillanes,,Elaine,162bc244-115c-403c-8ad9-1208c80eb3e7,Member,Skills training coordinator,,True,,1387 Sardis Sta,,,,Weatherford,,817-596-6864,,,,,,,,True,,,msredteam.onmicrosoft.com
Offard@msredteam.onmicrosoft.com,Schafer  Fred,Schafer,,Fred,82bd58d8-dc15-43b0-b50d-827a2108a011,Member,Employment assistant,,True,,2479 Cottonwood Lane,,,,Grand Rapids,,616-316-4580,,,,,,,,True,,,msredteam.onmicrosoft.com
Occe1937@msredteam.onmicrosoft.com,Scott  Kimberly,Scott,,Kimberly,389daae2-0071-4a30-96e6-0949aff974cf,Member,Revenue agent,,True,,1360 Broadcast Drive,,,,Arlington,,703-979-1692,,,,,,,,True,,,msredteam.onmicrosoft.com
Mosty1969@msredteam.onmicrosoft.com,Scott  Lillian,Scott,,Lillian,ad87a4e6-6713-4bfe-aac3-fc3dfc849574,Member,Automotive glass repairer,,True,,4145 Woodhill Avenue,,,,Pikesville,,410-764-8417,,,,,,,,True,,,msredteam.onmicrosoft.com
Caceneviver@msredteam.onmicrosoft.com,Scott  Ralph,Scott,,Ralph,4df07e99-1c10-43a7-9c0e-deaf2f782f58,Member,Mental health social worker,,True,,4374 Morris Street,,,,Poteet,,830-276-8933,,,,,,,,True,,,msredteam.onmicrosoft.com
Saidess@msredteam.onmicrosoft.com,Scott  Shirley,Scott,,Shirley,022d29ff-549b-4011-a8a3-0b8fa7f4f89b,Member,Chemist,,True,,2424 Hornor Avenue,,,,Mcalester,,918-423-4157,,,,,,,,True,,,msredteam.onmicrosoft.com
Peat1942@msredteam.onmicrosoft.com,Sharp  Jonathan,Sharp,,Jonathan,5d996954-c1ee-410e-9aa3-1f717cb45413,Member,Chemical engineer,,True,,1772 Bastin Drive,,,,Newark,,484-683-6816,,,,,,,,True,,,msredteam.onmicrosoft.com
Beffspinget@msredteam.onmicrosoft.com,Shaw  Alma,Shaw,,Alma,6e759820-00d4-4ad9-94cf-469c7ac1068e,Member,Respiratory therapy technician,,True,,1630 Jehovah Drive,,,,Mill Gap,,540-499-8870,,,,,,,,True,,,msredteam.onmicrosoft.com
Buthrel@msredteam.onmicrosoft.com,Shaw  Catherine,Shaw,,Catherine,800e832d-ceac-4c7b-956c-b878134514b8,Member,Conservation forester,,True,,3248 Romano Street,,,,Braintree,,781-380-0697,,,,,,,,True,,,msredteam.onmicrosoft.com
Ovents@msredteam.onmicrosoft.com,Sheets  Michael,Sheets,,Michael,418b26e2-437a-4873-8b38-c62a2e1a83a8,Member,Life skill counselor,,True,,38 Holden Street,,,,San Diego,,619-275-4170,,,,,,,,True,,,msredteam.onmicrosoft.com
Gaince@msredteam.onmicrosoft.com,Shelton  Kathy,Shelton,,Kathy,af4e8e49-1cd4-4ee8-8a2a-0f6ae7e65c18,Member,Critical care nurse,,True,,440 Powder House Road,,,,Lake Worth,,561-603-8735,,,,,,,,True,,,msredteam.onmicrosoft.com
Thavince@msredteam.onmicrosoft.com,Shin  Marsha,Shin,,Marsha,68cd99d4-a2a5-4a65-9ed7-1043440b4240,Member,Student affairs administrator,,True,,653 Thompson Drive,,,,San Leandro,,510-347-2967,,,,,,,,True,,,msredteam.onmicrosoft.com
Whorwalkeem@msredteam.onmicrosoft.com,Sims  Shirley,Sims,,Shirley,909a41ae-2077-4fbd-9ac7-e02565785337,Member,Real-time captioner,,True,,3626 Olive Street,,,,Toledo,,419-309-2009,,,,,,,,True,,,msredteam.onmicrosoft.com
Pentlese@msredteam.onmicrosoft.com,Skelton  Frances,Skelton,,Frances,6a97c938-13ef-45c8-9e17-2115c75dad8f,Member,Payroll assistant,,True,,2158 Edgewood Road,,,,Memphis,,901-238-7281,,,,,,,,True,,,msredteam.onmicrosoft.com
Wartiman@msredteam.onmicrosoft.com,Smiley  Ryan,Smiley,,Ryan,db3773bd-82fe-4cdc-a379-18ff63b2a883,Member,Sewage treatment plant operator,,True,,3713 Progress Way,,,,Cedar Rapids,,319-861-3798,,,,,,,,True,,,msredteam.onmicrosoft.com
Noust1985@msredteam.onmicrosoft.com,Smith  Alex,Smith,,Alex,b236e195-3ed0-4ead-ba55-1b09fef6c2b6,Member,Marble setter,,True,,525 Mulberry Street,,,,Nacogdoches,,936-568-7139,,,,,,,,True,,,msredteam.onmicrosoft.com
Fortubjew1937@msredteam.onmicrosoft.com,Smith  Charles,Smith,,Charles,bdd89129-4047-4289-b33f-cfce5a2e6b06,Member,Manager,,True,,43 West Street,,,,Clarksville,,616-693-8678,,,,,,,,True,,,msredteam.onmicrosoft.com
Ween1937@msredteam.onmicrosoft.com,Smith  Christine,Smith,,Christine,e5e1ef99-e626-4935-adff-422990a651a5,Member,Log mover,,True,,2019 Pinewood Avenue,,,,Stephenson,,906-826-2219,,,,,,,,True,,,msredteam.onmicrosoft.com
Antiou@msredteam.onmicrosoft.com,Smith  Loren,Smith,,Loren,d4049693-4d5a-46c0-8b23-06399a609d71,Member,Medical doctor,,True,,3925 Buck Drive,,,,Salt Lake City,,801-954-4164,,,,,,,,True,,,msredteam.onmicrosoft.com
Ablemody@msredteam.onmicrosoft.com,Smith  Melissa,Smith,,Melissa,3ebd7cd6-1d4e-4b2f-9e19-1483116cbd6c,Member,Record clerk,,True,,463 Heron Way,,,,Portland,,503-797-3348,,,,,,,,True,,,msredteam.onmicrosoft.com
Witherrom@msredteam.onmicrosoft.com,Smith  Sheryl,Smith,,Sheryl,057b8b36-38fe-4bd0-9b0f-c923c2c5fb4a,Member,LAN manager,,True,,1739 Clinton Street,,,,Eagleville,,484-955-7503,,,,,,,,True,,,msredteam.onmicrosoft.com
Opintuff@msredteam.onmicrosoft.com,Snyder  Juan,Snyder,,Juan,13a4774b-a6b1-41eb-84dd-0e695cd0046d,Member,Mine examiner,,True,,4471 Godfrey Street,,,,Portland,,503-604-7990,,,,,,,,True,,,msredteam.onmicrosoft.com
Composidand@msredteam.onmicrosoft.com,Spinks  Jason,Spinks,,Jason,46f282ac-1956-4335-a656-48392069acc2,Member,Brace maker,,True,,1015 Traction Street,,,,Spartanburg,,864-574-1259,,,,,,,,True,,,msredteam.onmicrosoft.com
Brithinew@msredteam.onmicrosoft.com,Spriggs  Tanya,Spriggs,,Tanya,1e5a3d59-809e-45d2-b625-c023843e96d8,Member,Front desk clerk,,True,,4915 Saint James Drive,,,,York,,717-434-0753,,,,,,,,True,,,msredteam.onmicrosoft.com
sqlservice@msredteam.onmicrosoft.com,sqlservice  sqlservice,sqlservice,,sqlservice,f6966314-0dcb-46d3-b0d0-5739d389ff34,Member,Broadcast captioner,,True,,2944 River Road,,,,Pueblo,,719-562-0448,,,,,,,,True,,,msredteam.onmicrosoft.com
Valinarts@msredteam.onmicrosoft.com,Stach  Nellie,Stach,,Nellie,622411f3-06ca-4236-bd4f-2878157fb9da,Member,Baggage porter,,True,,4665 Thunder Road,,,,Palo Alto,,650-493-9116,,,,,,,,True,,,msredteam.onmicrosoft.com
Knotlexcel@msredteam.onmicrosoft.com,Stocking  Rick,Stocking,,Rick,d15cf9b9-d5d7-46e8-8b66-953560da4c76,Member,Brokerage sales assistant,,True,,232 Duff Avenue,,,,Cornwall,,802-462-6495,,,,,,,,True,,,msredteam.onmicrosoft.com
thomas@msredteam.onmicrosoft.com,Stonecipher  Thomas,Stonecipher,,Thomas,a7f8560d-84be-41ea-a766-c6855793cee9,Member,Nurse practitioner,,True,,4798 University Street,,,,Seattle,,206-357-7570,,,,,,,,True,,,msredteam.onmicrosoft.com
Causat@msredteam.onmicrosoft.com,Suarez  Timothy,Suarez,,Timothy,3c4e67eb-4c7f-4b54-b74c-84ba6a7cc310,Member,Model maker,,True,,4516 Lincoln Drive,,,,Leola,,717-656-4834,,,,,,,,True,,,msredteam.onmicrosoft.com
